# columns:
# cstat, diff, n_index, index, n_norm, norm 
 547.89 7.6279 46 1.8640 32 0.0011560
 548.34 8.0718 47 1.8730 32 0.0011560
 548.81 8.5462 48 1.8820 32 0.0011560
 549.31 9.0510 49 1.8910 32 0.0011560
 549.85 9.5859 50 1.9000 32 0.0011560
 550.23 9.9643 50 1.9000 33 0.0011640
 549.70 9.4377 49 1.8910 33 0.0011640
 549.21 8.9415 48 1.8820 33 0.0011640
 548.74 8.4758 47 1.8730 33 0.0011640
 548.30 8.0410 46 1.8640 33 0.0011640
 547.90 7.6372 45 1.8550 33 0.0011640
 547.53 7.2645 44 1.8460 33 0.0011640
 547.19 6.9234 43 1.8370 33 0.0011640
 546.88 6.6139 42 1.8280 33 0.0011640
 546.60 6.3363 41 1.8190 33 0.0011640
 546.35 6.0909 40 1.8100 33 0.0011640
 546.14 5.8778 39 1.8010 33 0.0011640
 545.96 5.6973 38 1.7920 33 0.0011640
 545.81 5.5497 37 1.7830 33 0.0011640
 545.70 5.4352 36 1.7740 33 0.0011640
 545.62 5.3541 35 1.7650 33 0.0011640
 545.57 5.3066 34 1.7560 33 0.0011640
 545.56 5.2929 33 1.7470 33 0.0011640
 545.58 5.3135 32 1.7380 33 0.0011640
 545.63 5.3684 31 1.7290 33 0.0011640
 545.72 5.4581 30 1.7200 33 0.0011640
 545.85 5.5827 29 1.7110 33 0.0011640
 546.01 5.7426 28 1.7020 33 0.0011640
 546.20 5.9381 27 1.6930 33 0.0011640
 546.43 6.1694 26 1.6840 33 0.0011640
 546.70 6.4368 25 1.6750 33 0.0011640
 547.00 6.7408 24 1.6660 33 0.0011640
 547.35 7.0815 23 1.6570 33 0.0011640
 547.72 7.4593 22 1.6480 33 0.0011640
 548.14 7.8745 21 1.6390 33 0.0011640
 548.59 8.3275 20 1.6300 33 0.0011640
 549.08 8.8185 19 1.6210 33 0.0011640
 549.61 9.3479 18 1.6120 33 0.0011640
 550.18 9.9161 17 1.6030 33 0.0011640
 550.79 10.523 16 1.5940 33 0.0011640
 551.43 11.170 15 1.5850 33 0.0011640
 552.12 11.857 14 1.5760 33 0.0011640
 552.85 12.583 13 1.5670 33 0.0011640
 553.61 13.351 12 1.5580 33 0.0011640
 554.42 14.159 11 1.5490 33 0.0011640
 555.27 15.008 10 1.5400 33 0.0011640
 556.16 15.900 9 1.5310 33 0.0011640
 557.10 16.833 8 1.5220 33 0.0011640
 558.07 17.809 7 1.5130 33 0.0011640
 559.09 18.827 6 1.5040 33 0.0011640
 560.15 19.889 5 1.4950 33 0.0011640
 561.26 20.995 4 1.4860 33 0.0011640
 562.41 22.145 3 1.4770 33 0.0011640
 563.60 23.340 2 1.4680 33 0.0011640
 564.84 24.579 1 1.4590 33 0.0011640
 566.13 25.864 0 1.4500 33 0.0011640
 567.26 26.993 0 1.4500 34 0.0011720
 565.95 25.687 1 1.4590 34 0.0011720
 564.69 24.426 2 1.4680 34 0.0011720
 563.47 23.211 3 1.4770 34 0.0011720
 562.30 22.041 4 1.4860 34 0.0011720
 561.18 20.915 5 1.4950 34 0.0011720
 560.10 19.833 6 1.5040 34 0.0011720
 559.06 18.795 7 1.5130 34 0.0011720
 558.06 17.801 8 1.5220 34 0.0011720
 557.11 16.848 9 1.5310 34 0.0011720
 556.20 15.939 10 1.5400 34 0.0011720
 555.34 15.071 11 1.5490 34 0.0011720
 554.51 14.245 12 1.5580 34 0.0011720
 553.72 13.460 13 1.5670 34 0.0011720
 552.98 12.716 14 1.5760 34 0.0011720
 552.28 12.013 15 1.5850 34 0.0011720
 551.61 11.349 16 1.5940 34 0.0011720
 550.99 10.726 17 1.6030 34 0.0011720
 550.41 10.141 18 1.6120 34 0.0011720
 549.86 9.5959 19 1.6210 34 0.0011720
 549.35 9.0893 20 1.6300 34 0.0011720
 548.88 8.6210 21 1.6390 34 0.0011720
 548.45 8.1908 22 1.6480 34 0.0011720
 548.06 7.7982 23 1.6570 34 0.0011720
 547.71 7.4429 24 1.6660 34 0.0011720
 547.39 7.1247 25 1.6750 34 0.0011720
 547.11 6.8432 26 1.6840 34 0.0011720
 546.86 6.5982 27 1.6930 34 0.0011720
 546.65 6.3892 28 1.7020 34 0.0011720
 546.48 6.2161 29 1.7110 34 0.0011720
 546.34 6.0784 30 1.7200 34 0.0011720
 546.24 5.9760 31 1.7290 34 0.0011720
 546.17 5.9086 32 1.7380 34 0.0011720
 546.14 5.8758 33 1.7470 34 0.0011720
 546.14 5.8775 34 1.7560 34 0.0011720
 546.18 5.9132 35 1.7650 34 0.0011720
 546.25 5.9828 36 1.7740 34 0.0011720
 546.35 6.0860 37 1.7830 34 0.0011720
 546.49 6.2226 38 1.7920 34 0.0011720
 546.66 6.3922 39 1.8010 34 0.0011720
 546.86 6.5947 40 1.8100 34 0.0011720
 547.09 6.8298 41 1.8190 34 0.0011720
 547.36 7.0973 42 1.8280 34 0.0011720
 547.66 7.3969 43 1.8370 34 0.0011720
 547.99 7.7284 44 1.8460 34 0.0011720
 548.36 8.0916 45 1.8550 34 0.0011720
 548.75 8.4862 46 1.8640 34 0.0011720
 549.18 8.9120 47 1.8730 34 0.0011720
 549.63 9.3689 48 1.8820 34 0.0011720
 550.12 9.8566 49 1.8910 34 0.0011720
 550.64 10.375 50 1.9000 34 0.0011720
 551.08 10.817 50 1.9000 35 0.0011800
 550.57 10.307 49 1.8910 35 0.0011800
 550.09 9.8280 48 1.8820 35 0.0011800
 549.64 9.3799 47 1.8730 35 0.0011800
 549.23 8.9630 46 1.8640 35 0.0011800
 548.84 8.5776 45 1.8550 35 0.0011800
 548.49 8.2239 44 1.8460 35 0.0011800
 548.17 7.9021 43 1.8370 35 0.0011800
 547.88 7.6124 42 1.8280 35 0.0011800
 547.62 7.3550 41 1.8190 35 0.0011800
 547.39 7.1303 40 1.8100 35 0.0011800
 547.20 6.9384 39 1.8010 35 0.0011800
 547.04 6.7795 38 1.7920 35 0.0011800
 546.92 6.6540 37 1.7830 35 0.0011800
 546.83 6.5621 36 1.7740 35 0.0011800
 546.77 6.5040 35 1.7650 35 0.0011800
 546.74 6.4800 34 1.7560 35 0.0011800
 546.75 6.4904 33 1.7470 35 0.0011800
 546.80 6.5354 32 1.7380 35 0.0011800
 546.88 6.6154 31 1.7290 35 0.0011800
 546.99 6.7305 30 1.7200 35 0.0011800
 547.14 6.8811 29 1.7110 35 0.0011800
 547.33 7.0675 28 1.7020 35 0.0011800
 547.55 7.2899 27 1.6930 35 0.0011800
 547.81 7.5488 26 1.6840 35 0.0011800
 548.11 7.8442 25 1.6750 35 0.0011800
 548.44 8.1767 24 1.6660 35 0.0011800
 548.81 8.5465 23 1.6570 35 0.0011800
 549.22 8.9539 22 1.6480 35 0.0011800
 549.66 9.3992 21 1.6390 35 0.0011800
 550.15 9.8828 20 1.6300 35 0.0011800
 550.67 10.405 19 1.6210 35 0.0011800
 551.23 10.966 18 1.6120 35 0.0011800
 551.83 11.567 17 1.6030 35 0.0011800
 552.47 12.207 16 1.5940 35 0.0011800
 553.15 12.887 15 1.5850 35 0.0011800
 553.87 13.608 14 1.5760 35 0.0011800
 554.63 14.369 13 1.5670 35 0.0011800
 555.44 15.171 12 1.5580 35 0.0011800
 556.28 16.015 11 1.5490 35 0.0011800
 557.16 16.901 10 1.5400 35 0.0011800
 558.09 17.829 9 1.5310 35 0.0011800
 559.06 18.800 8 1.5220 35 0.0011800
 560.08 19.814 7 1.5130 35 0.0011800
 561.13 20.871 6 1.5040 35 0.0011800
 562.24 21.972 5 1.4950 35 0.0011800
 563.38 23.118 4 1.4860 35 0.0011800
 564.57 24.309 3 1.4770 35 0.0011800
 565.81 25.544 2 1.4680 35 0.0011800
 567.09 26.826 1 1.4590 35 0.0011800
 568.42 28.154 0 1.4500 35 0.0011800
 569.61 29.346 0 1.4500 36 0.0011880
 568.26 27.996 1 1.4590 36 0.0011880
 566.96 26.694 2 1.4680 36 0.0011880
 565.70 25.437 3 1.4770 36 0.0011880
 564.49 24.227 4 1.4860 36 0.0011880
 563.32 23.061 5 1.4950 36 0.0011880
 562.20 21.940 6 1.5040 36 0.0011880
 561.13 20.863 7 1.5130 36 0.0011880
 560.09 19.830 8 1.5220 36 0.0011880
 559.10 18.841 9 1.5310 36 0.0011880
 558.16 17.894 10 1.5400 36 0.0011880
 557.25 16.990 11 1.5490 36 0.0011880
 556.39 16.129 12 1.5580 36 0.0011880
 555.57 15.309 13 1.5670 36 0.0011880
 554.79 14.530 14 1.5760 36 0.0011880
 554.06 13.793 15 1.5850 36 0.0011880
 553.36 13.096 16 1.5940 36 0.0011880
 552.70 12.439 17 1.6030 36 0.0011880
 552.09 11.822 18 1.6120 36 0.0011880
 551.51 11.245 19 1.6210 36 0.0011880
 550.97 10.708 20 1.6300 36 0.0011880
 550.47 10.209 21 1.6390 36 0.0011880
 550.01 9.7483 22 1.6480 36 0.0011880
 549.59 9.3261 23 1.6570 36 0.0011880
 549.21 8.9418 24 1.6660 36 0.0011880
 548.86 8.5950 25 1.6750 36 0.0011880
 548.55 8.2855 26 1.6840 36 0.0011880
 548.28 8.0130 27 1.6930 36 0.0011880
 548.04 7.7770 28 1.7020 36 0.0011880
 547.84 7.5774 29 1.7110 36 0.0011880
 547.68 7.4138 30 1.7200 36 0.0011880
 547.55 7.2859 31 1.7290 36 0.0011880
 547.46 7.1935 32 1.7380 36 0.0011880
 547.40 7.1362 33 1.7470 36 0.0011880
 547.38 7.1138 34 1.7560 36 0.0011880
 547.39 7.1261 35 1.7650 36 0.0011880
 547.44 7.1726 36 1.7740 36 0.0011880
 547.52 7.2533 37 1.7830 36 0.0011880
 547.63 7.3677 38 1.7920 36 0.0011880
 547.78 7.5158 39 1.8010 36 0.0011880
 547.96 7.6971 40 1.8100 36 0.0011880
 548.18 7.9115 41 1.8190 36 0.0011880
 548.42 8.1587 42 1.8280 36 0.0011880
 548.70 8.4385 43 1.8370 36 0.0011880
 549.01 8.7507 44 1.8460 36 0.0011880
 549.36 9.0950 45 1.8550 36 0.0011880
 549.73 9.4711 46 1.8640 36 0.0011880
 550.14 9.8790 47 1.8730 36 0.0011880
 550.58 10.318 48 1.8820 36 0.0011880
 551.05 10.789 49 1.8910 36 0.0011880
 551.55 11.290 50 1.9000 36 0.0011880
 552.06 11.795 50 1.9000 37 0.0011960
 551.57 11.301 49 1.8910 37 0.0011960
 551.10 10.839 48 1.8820 37 0.0011960
 550.67 10.409 47 1.8730 37 0.0011960
 550.27 10.010 46 1.8640 37 0.0011960
 549.91 9.6431 45 1.8550 37 0.0011960
 549.57 9.3083 44 1.8460 37 0.0011960
 549.27 9.0058 43 1.8370 37 0.0011960
 549.00 8.7359 42 1.8280 37 0.0011960
 548.76 8.4988 41 1.8190 37 0.0011960
 548.56 8.2947 40 1.8100 37 0.0011960
 548.39 8.1240 39 1.8010 37 0.0011960
 548.25 7.9868 38 1.7920 37 0.0011960
 548.15 7.8834 37 1.7830 37 0.0011960
 548.08 7.8140 36 1.7740 37 0.0011960
 548.04 7.7790 35 1.7650 37 0.0011960
 548.04 7.7785 34 1.7560 37 0.0011960
 548.08 7.8129 33 1.7470 37 0.0011960
 548.15 7.8824 32 1.7380 37 0.0011960
 548.25 7.9873 31 1.7290 37 0.0011960
 548.39 8.1279 30 1.7200 37 0.0011960
 548.57 8.3045 29 1.7110 37 0.0011960
 548.78 8.5174 28 1.7020 37 0.0011960
 549.03 8.7668 27 1.6930 37 0.0011960
 549.32 9.0532 26 1.6840 37 0.0011960
 549.64 9.3767 25 1.6750 37 0.0011960
 550.00 9.7377 24 1.6660 37 0.0011960
 550.40 10.136 23 1.6570 37 0.0011960
 550.84 10.573 22 1.6480 37 0.0011960
 551.31 11.049 21 1.6390 37 0.0011960
 551.83 11.563 20 1.6300 37 0.0011960
 552.38 12.117 19 1.6210 37 0.0011960
 552.97 12.710 18 1.6120 37 0.0011960
 553.61 13.342 17 1.6030 37 0.0011960
 554.28 14.015 16 1.5940 37 0.0011960
 554.99 14.729 15 1.5850 37 0.0011960
 555.75 15.483 14 1.5760 37 0.0011960
 556.54 16.279 13 1.5670 37 0.0011960
 557.38 17.117 12 1.5580 37 0.0011960
 558.26 17.996 11 1.5490 37 0.0011960
 559.18 18.918 10 1.5400 37 0.0011960
 560.15 19.883 9 1.5310 37 0.0011960
 561.16 20.892 8 1.5220 37 0.0011960
 562.21 21.944 7 1.5130 37 0.0011960
 563.30 23.040 6 1.5040 37 0.0011960
 564.44 24.180 5 1.4950 37 0.0011960
 565.63 25.366 4 1.4860 37 0.0011960
 566.86 26.597 3 1.4770 37 0.0011960
 568.14 27.874 2 1.4680 37 0.0011960
 569.46 29.198 1 1.4590 37 0.0011960
 570.83 30.569 0 1.4500 37 0.0011960
 572.09 31.822 0 1.4500 38 0.0012040
 570.69 30.430 1 1.4590 38 0.0012040
 569.35 29.085 2 1.4680 38 0.0012040
 568.05 27.787 3 1.4770 38 0.0012040
 566.80 26.536 4 1.4860 38 0.0012040
 565.59 25.330 5 1.4950 38 0.0012040
 564.43 24.170 6 1.5040 38 0.0012040
 563.32 23.054 7 1.5130 38 0.0012040
 562.25 21.983 8 1.5220 38 0.0012040
 561.22 20.956 9 1.5310 38 0.0012040
 560.24 19.973 10 1.5400 38 0.0012040
 559.30 19.033 11 1.5490 38 0.0012040
 558.40 18.135 12 1.5580 38 0.0012040
 557.54 17.280 13 1.5670 38 0.0012040
 556.73 16.467 14 1.5760 38 0.0012040
 555.96 15.696 15 1.5850 38 0.0012040
 555.23 14.965 16 1.5940 38 0.0012040
 554.54 14.276 17 1.6030 38 0.0012040
 553.89 13.627 18 1.6120 38 0.0012040
 553.28 13.018 19 1.6210 38 0.0012040
 552.71 12.449 20 1.6300 38 0.0012040
 552.18 11.920 21 1.6390 38 0.0012040
 551.69 11.429 22 1.6480 38 0.0012040
 551.24 10.977 23 1.6570 38 0.0012040
 550.83 10.564 24 1.6660 38 0.0012040
 550.45 10.189 25 1.6750 38 0.0012040
 550.12 9.8512 26 1.6840 38 0.0012040
 549.81 9.5511 27 1.6930 38 0.0012040
 549.55 9.2882 28 1.7020 38 0.0012040
 549.33 9.0621 29 1.7110 38 0.0012040
 549.14 8.8725 30 1.7200 38 0.0012040
 548.98 8.7191 31 1.7290 38 0.0012040
 548.87 8.6017 32 1.7380 38 0.0012040
 548.78 8.5200 33 1.7470 38 0.0012040
 548.74 8.4736 34 1.7560 38 0.0012040
 548.73 8.4623 35 1.7650 38 0.0012040
 548.75 8.4858 36 1.7740 38 0.0012040
 548.81 8.5438 37 1.7830 38 0.0012040
 548.90 8.6362 38 1.7920 38 0.0012040
 549.03 8.7626 39 1.8010 38 0.0012040
 549.19 8.9228 40 1.8100 38 0.0012040
 549.38 9.1165 41 1.8190 38 0.0012040
 549.61 9.3434 42 1.8280 38 0.0012040
 549.87 9.6034 43 1.8370 38 0.0012040
 550.16 9.8963 44 1.8460 38 0.0012040
 550.49 10.222 45 1.8550 38 0.0012040
 550.84 10.579 46 1.8640 38 0.0012040
 551.23 10.969 47 1.8730 38 0.0012040
 551.65 11.391 48 1.8820 38 0.0012040
 552.11 11.844 49 1.8910 38 0.0012040
 552.59 12.329 50 1.9000 38 0.0012040
 553.16 12.894 50 1.9000 39 0.0012120
 552.68 12.417 49 1.8910 39 0.0012120
 552.24 11.973 48 1.8820 39 0.0012120
 551.82 11.560 47 1.8730 39 0.0012120
 551.44 11.179 46 1.8640 39 0.0012120
 551.09 10.830 45 1.8550 39 0.0012120
 550.78 10.514 44 1.8460 39 0.0012120
 550.49 10.231 43 1.8370 39 0.0012120
 550.24 9.9810 42 1.8280 39 0.0012120
 550.03 9.7642 41 1.8190 39 0.0012120
 549.84 9.5808 40 1.8100 39 0.0012120
 549.70 9.4312 39 1.8010 39 0.0012120
 549.58 9.3157 38 1.7920 39 0.0012120
 549.50 9.2344 37 1.7830 39 0.0012120
 549.45 9.1876 36 1.7740 39 0.0012120
 549.44 9.1756 35 1.7650 39 0.0012120
 549.46 9.1987 34 1.7560 39 0.0012120
 549.52 9.2571 33 1.7470 39 0.0012120
 549.61 9.3511 32 1.7380 39 0.0012120
 549.74 9.4810 31 1.7290 39 0.0012120
 549.91 9.6471 30 1.7200 39 0.0012120
 550.11 9.8497 29 1.7110 39 0.0012120
 550.35 10.089 28 1.7020 39 0.0012120
 550.63 10.365 27 1.6930 39 0.0012120
 550.94 10.679 26 1.6840 39 0.0012120
 551.29 11.031 25 1.6750 39 0.0012120
 551.68 11.420 24 1.6660 39 0.0012120
 552.11 11.848 23 1.6570 39 0.0012120
 552.58 12.315 22 1.6480 39 0.0012120
 553.08 12.820 21 1.6390 39 0.0012120
 553.63 13.365 20 1.6300 39 0.0012120
 554.21 13.950 19 1.6210 39 0.0012120
 554.84 14.575 18 1.6120 39 0.0012120
 555.50 15.240 17 1.6030 39 0.0012120
 556.21 15.945 16 1.5940 39 0.0012120
 556.96 16.692 15 1.5850 39 0.0012120
 557.74 17.481 14 1.5760 39 0.0012120
 558.58 18.311 13 1.5670 39 0.0012120
 559.45 19.184 12 1.5580 39 0.0012120
 560.36 20.099 11 1.5490 39 0.0012120
 561.32 21.058 10 1.5400 39 0.0012120
 562.32 22.060 9 1.5310 39 0.0012120
 563.37 23.105 8 1.5220 39 0.0012120
 564.46 24.195 7 1.5130 39 0.0012120
 565.59 25.330 6 1.5040 39 0.0012120
 566.77 26.510 5 1.4950 39 0.0012120
 568.00 27.736 4 1.4860 39 0.0012120
 569.27 29.007 3 1.4770 39 0.0012120
 570.59 30.326 2 1.4680 39 0.0012120
 571.96 31.692 1 1.4590 39 0.0012120
 573.37 33.106 0 1.4500 39 0.0012120
 574.68 34.419 0 1.4500 40 0.0012200
 573.25 32.984 1 1.4590 40 0.0012200
 571.86 31.596 2 1.4680 40 0.0012200
 570.52 30.257 3 1.4770 40 0.0012200
 569.23 28.965 4 1.4860 40 0.0012200
 567.98 27.720 5 1.4950 40 0.0012200
 566.78 26.520 6 1.5040 40 0.0012200
 565.63 25.366 7 1.5130 40 0.0012200
 564.52 24.257 8 1.5220 40 0.0012200
 563.46 23.192 9 1.5310 40 0.0012200
 562.44 22.172 10 1.5400 40 0.0012200
 561.46 21.195 11 1.5490 40 0.0012200
 560.53 20.262 12 1.5580 40 0.0012200
 559.64 19.372 13 1.5670 40 0.0012200
 558.79 18.524 14 1.5760 40 0.0012200
 557.98 17.719 15 1.5850 40 0.0012200
 557.22 16.955 16 1.5940 40 0.0012200
 556.50 16.233 17 1.6030 40 0.0012200
 555.82 15.552 18 1.6120 40 0.0012200
 555.18 14.911 19 1.6210 40 0.0012200
 554.57 14.311 20 1.6300 40 0.0012200
 554.01 13.751 21 1.6390 40 0.0012200
 553.49 13.230 22 1.6480 40 0.0012200
 553.01 12.749 23 1.6570 40 0.0012200
 552.57 12.306 24 1.6660 40 0.0012200
 552.17 11.902 25 1.6750 40 0.0012200
 551.80 11.537 26 1.6840 40 0.0012200
 551.47 11.209 27 1.6930 40 0.0012200
 551.18 10.919 28 1.7020 40 0.0012200
 550.93 10.667 29 1.7110 40 0.0012200
 550.72 10.451 30 1.7200 40 0.0012200
 550.54 10.272 31 1.7290 40 0.0012200
 550.39 10.130 32 1.7380 40 0.0012200
 550.29 10.024 33 1.7470 40 0.0012200
 550.22 9.9534 34 1.7560 40 0.0012200
 550.18 9.9186 35 1.7650 40 0.0012200
 550.18 9.9190 36 1.7740 40 0.0012200
 550.22 9.9545 37 1.7830 40 0.0012200
 550.29 10.025 38 1.7920 40 0.0012200
 550.39 10.130 39 1.8010 40 0.0012200
 550.53 10.269 40 1.8100 40 0.0012200
 550.71 10.442 41 1.8190 40 0.0012200
 550.91 10.648 42 1.8280 40 0.0012200
 551.15 10.888 43 1.8370 40 0.0012200
 551.43 11.162 44 1.8460 40 0.0012200
 551.73 11.468 45 1.8550 40 0.0012200
 552.07 11.808 46 1.8640 40 0.0012200
 552.44 12.180 47 1.8730 40 0.0012200
 552.85 12.584 48 1.8820 40 0.0012200
 553.28 13.020 49 1.8910 40 0.0012200
 553.75 13.488 50 1.9000 40 0.0012200
 554.38 14.112 50 1.9000 41 0.0012280
 553.92 13.652 49 1.8910 41 0.0012280
 553.49 13.224 48 1.8820 41 0.0012280
 553.09 12.829 47 1.8730 41 0.0012280
 552.73 12.466 46 1.8640 41 0.0012280
 552.40 12.136 45 1.8550 41 0.0012280
 552.10 11.839 44 1.8460 41 0.0012280
 551.84 11.575 43 1.8370 41 0.0012280
 551.61 11.345 42 1.8280 41 0.0012280
 551.41 11.148 41 1.8190 41 0.0012280
 551.25 10.985 40 1.8100 41 0.0012280
 551.12 10.857 39 1.8010 41 0.0012280
 551.03 10.763 38 1.7920 41 0.0012280
 550.97 10.704 37 1.7830 41 0.0012280
 550.94 10.680 36 1.7740 41 0.0012280
 550.95 10.691 35 1.7650 41 0.0012280
 551.00 10.737 34 1.7560 41 0.0012280
 551.08 10.820 33 1.7470 41 0.0012280
 551.20 10.938 32 1.7380 41 0.0012280
 551.36 11.093 31 1.7290 41 0.0012280
 551.55 11.285 30 1.7200 41 0.0012280
 551.78 11.513 29 1.7110 41 0.0012280
 552.04 11.779 28 1.7020 41 0.0012280
 552.35 12.083 27 1.6930 41 0.0012280
 552.69 12.424 26 1.6840 41 0.0012280
 553.07 12.803 25 1.6750 41 0.0012280
 553.49 13.222 24 1.6660 41 0.0012280
 553.94 13.678 23 1.6570 41 0.0012280
 554.44 14.175 22 1.6480 41 0.0012280
 554.97 14.710 21 1.6390 41 0.0012280
 555.55 15.286 20 1.6300 41 0.0012280
 556.17 15.902 19 1.6210 41 0.0012280
 556.82 16.558 18 1.6120 41 0.0012280
 557.52 17.256 17 1.6030 41 0.0012280
 558.26 17.994 16 1.5940 41 0.0012280
 559.04 18.775 15 1.5850 41 0.0012280
 559.86 19.597 14 1.5760 41 0.0012280
 560.73 20.462 13 1.5670 41 0.0012280
 561.63 21.370 12 1.5580 41 0.0012280
 562.58 22.321 11 1.5490 41 0.0012280
 563.58 23.315 10 1.5400 41 0.0012280
 564.62 24.354 9 1.5310 41 0.0012280
 565.70 25.437 8 1.5220 41 0.0012280
 566.83 26.566 7 1.5130 41 0.0012280
 568.00 27.739 6 1.5040 41 0.0012280
 569.22 28.958 5 1.4950 41 0.0012280
 570.49 30.224 4 1.4860 41 0.0012280
 571.80 31.536 3 1.4770 41 0.0012280
 573.16 32.896 2 1.4680 41 0.0012280
 574.57 34.305 1 1.4590 41 0.0012280
 576.03 35.762 0 1.4500 41 0.0012280
 577.40 37.133 0 1.4500 42 0.0012360
 575.92 35.655 1 1.4590 42 0.0012360
 574.49 34.225 2 1.4680 42 0.0012360
 573.11 32.844 3 1.4770 42 0.0012360
 571.78 31.511 4 1.4860 42 0.0012360
 570.49 30.226 5 1.4950 42 0.0012360
 569.25 28.987 6 1.5040 42 0.0012360
 568.06 27.794 7 1.5130 42 0.0012360
 566.91 26.647 8 1.5220 42 0.0012360
 565.81 25.545 9 1.5310 42 0.0012360
 564.75 24.488 10 1.5400 42 0.0012360
 563.74 23.475 11 1.5490 42 0.0012360
 562.77 22.506 12 1.5580 42 0.0012360
 561.84 21.581 13 1.5670 42 0.0012360
 560.96 20.699 14 1.5760 42 0.0012360
 560.12 19.859 15 1.5850 42 0.0012360
 559.33 19.062 16 1.5940 42 0.0012360
 558.57 18.307 17 1.6030 42 0.0012360
 557.86 17.593 18 1.6120 42 0.0012360
 557.18 16.921 19 1.6210 42 0.0012360
 556.55 16.290 20 1.6300 42 0.0012360
 555.96 15.699 21 1.6390 42 0.0012360
 555.41 15.148 22 1.6480 42 0.0012360
 554.90 14.637 23 1.6570 42 0.0012360
 554.43 14.166 24 1.6660 42 0.0012360
 554.00 13.733 25 1.6750 42 0.0012360
 553.60 13.340 26 1.6840 42 0.0012360
 553.25 12.985 27 1.6930 42 0.0012360
 552.93 12.668 28 1.7020 42 0.0012360
 552.65 12.389 29 1.7110 42 0.0012360
 552.41 12.147 30 1.7200 42 0.0012360
 552.21 11.943 31 1.7290 42 0.0012360
 552.04 11.775 32 1.7380 42 0.0012360
 551.91 11.645 33 1.7470 42 0.0012360
 551.81 11.550 34 1.7560 42 0.0012360
 551.76 11.492 35 1.7650 42 0.0012360
 551.73 11.469 36 1.7740 42 0.0012360
 551.75 11.482 37 1.7830 42 0.0012360
 551.79 11.530 38 1.7920 42 0.0012360
 551.88 11.613 39 1.8010 42 0.0012360
 552.00 11.731 40 1.8100 42 0.0012360
 552.15 11.884 41 1.8190 42 0.0012360
 552.33 12.070 42 1.8280 42 0.0012360
 552.55 12.290 43 1.8370 42 0.0012360
 552.81 12.545 44 1.8460 42 0.0012360
 553.10 12.832 45 1.8550 42 0.0012360
 553.42 13.153 46 1.8640 42 0.0012360
 553.77 13.507 47 1.8730 42 0.0012360
 554.16 13.893 48 1.8820 42 0.0012360
 554.58 14.313 49 1.8910 42 0.0012360
 555.03 14.764 50 1.9000 42 0.0012360
 555.71 15.445 50 1.9000 43 0.0012440
 555.27 15.002 49 1.8910 43 0.0012440
 554.86 14.591 48 1.8820 43 0.0012440
 554.48 14.213 47 1.8730 43 0.0012440
 554.13 13.869 46 1.8640 43 0.0012440
 553.82 13.557 45 1.8550 43 0.0012440
 553.54 13.279 44 1.8460 43 0.0012440
 553.30 13.034 43 1.8370 43 0.0012440
 553.09 12.824 42 1.8280 43 0.0012440
 552.91 12.647 41 1.8190 43 0.0012440
 552.77 12.506 40 1.8100 43 0.0012440
 552.66 12.398 39 1.8010 43 0.0012440
 552.59 12.326 38 1.7920 43 0.0012440
 552.55 12.289 37 1.7830 43 0.0012440
 552.55 12.287 36 1.7740 43 0.0012440
 552.59 12.321 35 1.7650 43 0.0012440
 552.66 12.392 34 1.7560 43 0.0012440
 552.76 12.498 33 1.7470 43 0.0012440
 552.90 12.641 32 1.7380 43 0.0012440
 553.08 12.821 31 1.7290 43 0.0012440
 553.30 13.038 30 1.7200 43 0.0012440
 553.56 13.292 29 1.7110 43 0.0012440
 553.85 13.585 28 1.7020 43 0.0012440
 554.18 13.915 27 1.6930 43 0.0012440
 554.55 14.284 26 1.6840 43 0.0012440
 554.96 14.692 25 1.6750 43 0.0012440
 555.40 15.138 24 1.6660 43 0.0012440
 555.89 15.624 23 1.6570 43 0.0012440
 556.41 16.150 22 1.6480 43 0.0012440
 556.98 16.716 21 1.6390 43 0.0012440
 557.59 17.322 20 1.6300 43 0.0012440
 558.23 17.969 19 1.6210 43 0.0012440
 558.92 18.657 18 1.6120 43 0.0012440
 559.65 19.387 17 1.6030 43 0.0012440
 560.42 20.158 16 1.5940 43 0.0012440
 561.24 20.972 15 1.5850 43 0.0012440
 562.09 21.829 14 1.5760 43 0.0012440
 562.99 22.728 13 1.5670 43 0.0012440
 563.93 23.671 12 1.5580 43 0.0012440
 564.92 24.658 11 1.5490 43 0.0012440
 565.95 25.689 10 1.5400 43 0.0012440
 567.03 26.764 9 1.5310 43 0.0012440
 568.15 27.885 8 1.5220 43 0.0012440
 569.32 29.051 7 1.5130 43 0.0012440
 570.53 30.264 6 1.5040 43 0.0012440
 571.79 31.522 5 1.4950 43 0.0012440
 573.09 32.828 4 1.4860 43 0.0012440
 574.44 34.181 3 1.4770 43 0.0012440
 575.85 35.583 2 1.4680 43 0.0012440
 577.30 37.033 1 1.4590 43 0.0012440
 578.80 38.534 0 1.4500 43 0.0012440
 580.23 39.962 0 1.4500 44 0.0012520
 578.70 38.440 1 1.4590 44 0.0012520
 577.23 36.968 2 1.4680 44 0.0012520
 575.81 35.546 3 1.4770 44 0.0012520
 574.44 34.172 4 1.4860 44 0.0012520
 573.11 32.846 5 1.4950 44 0.0012520
 571.83 31.568 6 1.5040 44 0.0012520
 570.60 30.337 7 1.5130 44 0.0012520
